id,log_price,Prices,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
2618997,4.86753445,130,Apartment,Entire home/apt,3,1,Real Bed,moderate,FALSE,DC,t,t,100%,3/3/14,f,38.92205995,-77.08123697,Charming One Bedroom Apartment in Glover Park,Glover Park,3,93,20007,1,1
8813451,5.068904202,159,House,Entire home/apt,3,1,Real Bed,moderate,TRUE,LA,t,f,100%,5/28/11,f,34.1337402,-118.131557,1897 Garden House- Steps to Caltech,Pasadena,10,98,91106,2,2
8781837,4.127134385,62,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,10/29/12,f,40.69896891,-73.9336812,Beautiful Warm  Abode,Bushwick,16,96,11206,0,1
14641006,5.298317367,200,House,Entire home/apt,7,1,Real Bed,strict,TRUE,LA,t,t,100%,11/19/15,f,34.18916142,-118.2244318,Unique and Trendy North Glendale Gem,Glendale,3,100,91208,2,2
1742144,4.465908119,87,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,10/10/15,t,40.8380728,-73.93686826,Warm Railroad Flat in WaHi,Washington Heights,13,94,10032,1,1
15772294,3.465735903,32,Hostel,Shared room,4,1.5,Real Bed,strict,TRUE,NYC,t,f,100%,6/1/17,f,40.58552007,-73.96645928,Affordable place to stay,Gravesend,1,100,11223,1,4
2278299,4.094344562,60,House,Private room,2,1,Real Bed,flexible,FALSE,Boston,t,f,0%,12/13/13,f,42.3192652,-71.11324624,"Beautiful Home in Jamaica Plain, MA",Jamaica Plain,0,null,2130,1,1
16253186,4.96284463,143,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,Boston,t,f,0%,5/5/17,t,42.35719778,-71.0715881,Clean upscale apt and location,Beacon Hill,2,80,2114,1,1
13615270,5.598421959,270,Apartment,Entire home/apt,6,1.5,Real Bed,moderate,FALSE,SF,t,f,93%,12/4/14,f,37.77423595,-122.4087124,LUXURY BRAND NEW 2 STORY LOFT DWNT SF FREE PARKING,SoMa,1,100,94103,1,3
11797378,4.382026635,80,Townhouse,Private room,3,1,Real Bed,strict,FALSE,LA,t,t,100%,9/5/15,t,34.14525477,-118.094404,Cozy room in a luxury townhouse,null,73,98,91107,1,1
1089240,3.871201011,48,House,Private room,3,1,Real Bed,strict,TRUE,NYC,t,f,100%,3/14/17,t,40.75785909,-73.81229989,SPOTLESS  bedroom FREE PARKING separate entrance,Flushing,18,100,11355,1,2
11461331,3.496507561,33,House,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,f,100%,2/11/17,f,40.63991891,-74.00759597,Vauluable Room,Sunset Park,9,80,11220,1,1
16186033,3.401197382,30,House,Private room,1,1,Real Bed,flexible,FALSE,LA,t,f,0%,9/10/15,f,34.1942471,-118.4678481,Furnished Room in Van Nuys,Van Nuys,0,null,91406,1,1
6555586,5.616771098,275,Apartment,Entire home/apt,4,2,Real Bed,strict,TRUE,LA,t,t,99%,5/18/16,f,33.97936628,-118.437696,2Bedroom Modern Apartment In Marina Del Rey,Del Rey,23,90,90292,2,4
457555,5.521460918,250,Condominium,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,100%,4/4/15,f,40.76222307,-74.00023238,STUNNING & SPACIOUS APT. IN THE HEART OF MANHATTAN,Hell's Kitchen,0,null,10036,1,1
6599827,4.700480366,110,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,NYC,t,f,0%,8/18/16,f,40.72860183,-73.98851767,2 BR apt in ideal East Village spot,East Village,4,70,10003,2,1
9057393,4.934473933,139,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,NYC,t,t,100%,7/24/12,f,40.76703609,-73.98345011,ONE BED/ LUXURY @ COLUMBUS CIRCLE!,Midtown,15,99,10019,1,1
20997664,4.828313737,125,House,Entire home/apt,4,1,Real Bed,moderate,TRUE,LA,t,t,0%,2/1/12,f,34.08721619,-118.2586461,Spanish style oasis with incredible backyard,Echo Park,18,90,90026,2,2
14555269,4.605170186,100,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,11/20/11,f,40.78763433,-73.97203969,1 bd in 2bd steps 2 Lincoln Center,Upper West Side,21,86,10024,1,1
20958545,4.48863637,89,Guest suite,Private room,2,1,Real Bed,moderate,FALSE,LA,t,t,100%,11/9/15,f,34.07703888,-118.3154132,Cozy Guest Suite with Private Entry,Mid-Wilshire,120,90,90004,0,1
18649822,3.891820298,49,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,0%,9/21/13,f,40.68916906,-73.91549295,Private Room In Bushwick,Bushwick,0,null,11221,1,1
498052,7.150701458,1275,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,f,0%,5/20/15,f,40.84177719,-73.93619724,1BR for $1225 Sublet.,Washington Heights,0,null,10032,1,1
17860272,6.745236349,850,Apartment,Entire home/apt,2,2,Real Bed,strict,FALSE,NYC,f,f,100%,4/17/17,t,40.72390035,-73.99677988,Gimme Shelter,Soho,5,100,10012,1,1
14916417,4.007333185,55,Apartment,Private room,1,1,Real Bed,flexible,FALSE,Boston,t,f,100%,8/11/16,f,42.33212184,-71.11280257,1br in 2bhk furnished,Mission Hill,1,100,2130,1,1
10574818,4.343805422,77,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,f,0%,8/29/15,f,40.76509439,-73.9468122,Park view MasterSuite In NYC,Roosevelt Island,0,null,10044,1,1
18434133,3.555348061,35,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,8/18/15,f,40.69370452,-73.94961775,Private room with patio,Bedford-Stuyvesant,10,98,11206,1,1
20199218,6.214608098,500,Apartment,Entire home/apt,7,2.5,Real Bed,strict,TRUE,LA,t,t,100%,6/25/12,f,33.96717996,-118.4579716,OceanViewPenthouse-VenicePeninsula!,Marina Del Rey,10,98,90292,3,4
2050565,6.527957918,684,Apartment,Entire home/apt,4,2,Real Bed,strict,TRUE,NYC,t,t,100%,4/15/12,f,40.78149525,-73.97873576,Stunning New York Brownstone,Upper West Side,3,100,10023,3,3
10575738,4.828313737,125,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,0%,2/10/14,f,40.77556902,-73.94615283,"Quiet, Upscale Neighborhood",Upper East Side,0,null,10028,1,1
6438568,5.010635294,150,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,f,100%,5/27/15,f,40.68207103,-73.93279276,Newly renovated amazing 2 bedrooms,Bedford-Stuyvesant,25,94,11221,2,3
1411264,4.248495242,70,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,DC,t,t,100%,2/4/15,f,38.96799892,-77.02463253,NW DC/ NearTakoma Park Metro,null,8,93,20012,1,1
6033550,4.605170186,100,Bed & Breakfast,Private room,2,1,Real Bed,moderate,TRUE,LA,t,t,0%,1/19/15,t,34.18011622,-118.423518,Charming Room,Valley Glen,9,96,91401,1,1
51073,4.605170186,100,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,LA,t,f,100%,1/19/16,t,34.13849471,-118.2499699,Glendale Manor,null,2,60,91205,1,2
14568366,5.541263545,255,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,11/30/12,f,40.72647439,-73.99061303,East Village Exposed Brick Studio,East Village,2,100,10003,1,1
8442997,4.605170186,100,House,Private room,4,1,Real Bed,flexible,TRUE,Boston,t,t,100%,10/5/13,f,42.27700842,-71.14533107,Two rooms in Arts & Crafts Bungalow,West Roxbury,61,99,2132,2,2
783533,5.081404365,161,Apartment,Entire home/apt,2,1,Real Bed,moderate,FALSE,Chicago,t,t,100%,10/24/12,f,41.89008975,-87.62304293,Chicago MostWanted LOCATION Mag Mil,Streeterville,4,100,60611,1,1
6886174,4.49980967,90,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,SF,t,t,100%,9/25/13,f,37.74367785,-122.4207004,Bernal/Mission Studio,Bernal Heights,87,88,94110,0,1
12872822,4.605170186,100,Condominium,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,100%,8/17/10,f,40.71626842,-73.95869793,Bright Spacious Condo,Williamsburg,13,95,11211,1,1
2604409,2.944438979,19,House,Shared room,1,1,Real Bed,strict,TRUE,NYC,t,f,100%,8/27/17,f,40.80892413,-73.85330189,Budget friendly Clean Bunk Bed and safe,Soundview,3,100,10473,1,1
12208881,4.394449155,81,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,0%,3/27/15,f,40.77838401,-73.97679885,UPPER WEST SIDE ENTIRE FLOOR WITH  PRIVATE ROOM,Upper West Side,2,70,10023,1,1
6374167,5.575949103,264,Condominium,Entire home/apt,5,1,Real Bed,strict,TRUE,NYC,t,f,100%,6/27/17,f,40.71400518,-73.96609839,Artist's X-Large 2 Bedroom Loft w/King Bed.,Williamsburg,15,97,11249,2,3
10638806,4.8978398,134,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,2/18/14,f,40.76588522,-73.98536471,Private Room HK/Theatre District!,Hell's Kitchen,206,91,10019,1,1
10839763,5.480638923,240,House,Entire home/apt,6,2,Real Bed,moderate,TRUE,LA,t,t,100%,2/5/15,f,34.09893135,-118.3206359,Walk Everywhere!! -- Hollywood Home & Garden,Hollywood,26,100,90028,2,3
20409623,4.219507705,68,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,f,100%,4/30/14,f,34.05218151,-118.3437874,Charming 50s Mod Apartment,Mid-Wilshire,8,100,90019,0,1
17703855,4.442651256,85,Apartment,Private room,2,1,Real Bed,flexible,FALSE,SF,t,t,0%,12/22/15,f,37.79722941,-122.4127647,Charming room North Beach Apartment,North Beach,0,null,94133,1,1
11610316,3.663561646,39,Bungalow,Private room,5,1,Real Bed,moderate,FALSE,Chicago,t,t,100%,2/7/17,t,41.92077839,-87.74539574,Bedroom with bath and large family room.,Belmont Cragin,16,100,60639,1,3
10228764,4.317488114,75,House,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,11/13/14,t,34.16582959,-118.4221772,One Perfect LA Location,Sherman Oaks,43,97,91423,1,1
6717232,4.317488114,75,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,5/4/12,f,40.67651775,-73.96140216,"HUGE mid-century modern, sunny flat w/ amazing cat",Crown Heights,73,95,11238,1,1
19729961,5.697093487,298,Townhouse,Entire home/apt,7,1.5,Real Bed,moderate,TRUE,NYC,t,f,0%,7/29/10,f,40.68192164,-73.99080074,"Artist's Townhouse w/ garden, grill -near subway",Gowanus,0,null,11217,3,5
4098271,4.356708827,78,Apartment,Entire home/apt,2,1,Real Bed,moderate,FALSE,NYC,t,t,100%,8/22/12,f,40.68597023,-73.9878813,Lovely private studio apartment!,Boerum Hill,44,94,11217,0,2
3630424,4.317488114,75,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,0%,3/14/16,f,40.70274555,-73.93288232,Huge bedroom/private entrance/heart of Bushwick,Bushwick,0,null,11206,1,1
16641,5.164785974,175,Condominium,Entire home/apt,3,1,Real Bed,strict,TRUE,SF,t,t,100%,7/11/12,f,37.76028244,-122.4247405,Charming large one bedroom apartment,Mission District,3,100,94110,1,1
17575812,4.976733742,145,Loft,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,t,100%,8/5/15,f,34.04770659,-118.250908,Live The L.A Lifestyle - Next2Metro,Downtown,104,98,90013,0,2
11588543,5.010635294,150,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,NYC,t,f,100%,4/15/15,f,40.65738886,-74.00298001,Beautiful Sunset Park 3 Bedroom,Greenwood Heights,22,95,11232,3,3
19211691,4.941642423,140,Loft,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,50%,11/2/12,f,40.70445885,-73.9210305,Loft with daylight & Manhattan view,Bushwick,3,100,11237,1,1
18058045,5.517452896,249,Apartment,Entire home/apt,6,1,Real Bed,moderate,TRUE,NYC,null,null,0%,null,f,40.73618434,-73.98451435,Gramercy 2 bedroom,Gramercy Park,6,93,10010,2,4
3238142,5.857933154,350,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,t,0%,9/9/11,f,40.71309235,-73.99454454,Studio Apartment with Yoga/Meditation Studio,Chinatown,0,null,10002,0,1
11257690,4.700480366,110,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,NYC,t,t,0%,8/23/15,f,40.74155659,-73.91866008,"spacious 1BR, 15 min to Manhattan",Sunnyside,6,97,11377,1,1
6181322,4.605170186,100,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,0%,8/14/13,f,40.85893232,-73.92985321,"Homey, inviting 1BR w/ lots of room",Washington Heights,1,100,10040,1,1
19845637,4.442651256,85,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,f,100%,6/17/16,f,40.68774368,-73.92463964,Bedstu Gallery,Bedford-Stuyvesant,16,93,11221,1,1
15942310,4.59511985,99,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,99%,4/7/12,t,34.13494883,-118.1462612,Pasadena Private Bungalow,Pasadena,47,92,91106,1,2
4884601,3.80666249,45,House,Private room,3,0.5,Real Bed,moderate,TRUE,LA,t,t,100%,1/11/15,f,33.97880101,-117.89738,羅蘭崗獨立屋雅房Heart of Rowland HT Cozy BR 1,null,63,97,91748,1,2
7144212,4.828313737,125,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,100%,9/22/15,f,40.70468493,-74.00722467,Private room in Amazing Lux building!,Financial District,3,100,null,1,1
11190379,4.691347882,109,Apartment,Entire home/apt,6,1.5,Real Bed,strict,TRUE,LA,t,t,100%,3/15/16,f,33.98994162,-117.901666,"#A 步行两分钟到华人超市、美食街、全新装修酒店式二房二卫公寓,封闭小区",null,7,100,91748,2,2
20568215,5.521460918,250,Apartment,Entire home/apt,4,2,Real Bed,flexible,TRUE,NYC,t,t,0%,1/4/13,f,40.68296753,-73.93804266,Mod Glamor in Bed-Stuy Garden Flat,Bedford-Stuyvesant,3,80,11216,2,2
11473041,4.382026635,80,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,7/18/11,f,40.76538278,-73.98885966,Bright and Charming Heart of HK Apartment,Hell's Kitchen,1,100,10019,1,1
14698794,4.744932128,115,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,LA,t,t,100%,6/30/11,f,34.07642087,-118.2846097,"Deluxe, Spacious and 3.3 miles to Hollywood & DT",Mid-Wilshire,1,100,90004,2,2
2259813,5.164785974,175,Condominium,Entire home/apt,3,1,Real Bed,flexible,FALSE,Boston,t,t,100%,9/28/16,f,42.38288299,-71.06784338,Bright Modern Apartment in Charlestown with a View,Charlestown,5,100,2129,2,2
19981334,3.555348061,35,House,Private room,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,2/21/13,f,34.0744927,-118.1279003,Sage Room,Alhambra,14,99,91803,1,1
20034233,5.616771098,275,Apartment,Entire home/apt,6,1,Real Bed,moderate,TRUE,SF,t,t,100%,9/1/12,t,37.7865932,-122.4422237,Huge 2 BR Flat in Historic Victorian with PARKING,Western Addition/NOPA,186,97,94115,2,4
7483034,5.272999559,195,House,Entire home/apt,5,2,Real Bed,strict,TRUE,LA,t,f,100%,4/20/14,f,34.1580448,-118.4323112,Large 3 Bed / 2 Bath House w/ Pool,Sherman Oaks,3,100,91423,3,3
2664975,5.164785974,175,Apartment,Entire home/apt,2,1,Real Bed,moderate,FALSE,NYC,t,t,0%,5/29/14,f,40.77737345,-73.95031697,Large Studio w/ NEW MATTRESS in UES,Upper East Side,6,97,10128,0,1
16131645,4.859812404,129,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,f,100%,5/30/16,f,40.6836546,-73.91069218,Luxury Apt. Lots of Natural Light. Train nearby,Bushwick,15,87,11207,1,1
7575345,5.433722004,229,Apartment,Entire home/apt,2,1,Real Bed,super_strict_30,TRUE,Boston,t,t,88%,7/10/09,f,42.34259444,-71.0794207,[1294] Grand Studio - South End,South End,9,89,2118,null,1
13766593,4.59511985,99,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,10/16/12,f,40.85556805,-73.93641398,Gorgeous large 1 bedroom apt for Aug - Sept.,Washington Heights,2,100,10040,1,1
14964764,4.49980967,90,Apartment,Private room,1,1,Futon,strict,TRUE,NYC,t,t,100%,1/10/11,f,40.67859124,-73.93878258,Private Room in Light-Filled Apt with Gym,Bedford-Stuyvesant,34,94,11213,1,1
16122163,4.553876892,95,Guesthouse,Private room,3,1,Real Bed,strict,TRUE,SF,t,t,96%,3/9/16,t,37.77948091,-122.4408465,Queen+twin private room in central location,Western Addition/NOPA,8,75,94115,1,2
20054400,5.164785974,175,Apartment,Entire home/apt,3,1,Real Bed,flexible,TRUE,NYC,t,t,100%,11/24/11,f,40.7178312,-73.98391765,Charming exposed brick apartment,Lower East Side,11,94,10002,1,2
2754149,4.584967479,98,House,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,80%,2/5/14,t,34.07713269,-118.3132803,Luxurious Master En-Suite/Hollywood,Mid-Wilshire,36,96,90004,1,1
11760628,4.59511985,99,Apartment,Private room,3,1,Pull-out Sofa,flexible,FALSE,NYC,t,t,70%,2/4/13,f,40.65796918,-73.97946129,Great Apt. in Brooklyn near City,Windsor Terrace,27,87,11215,1,1
8642982,4.86753445,130,House,Entire home/apt,6,1.5,Real Bed,moderate,FALSE,NYC,t,t,100%,6/23/13,f,40.60330884,-73.95779187,Brooklyn Home 3 bdr backyard&parkin,Sheepshead Bay,2,90,11229,3,3
19506327,4.189654742,66,House,Private room,2,1,Real Bed,moderate,TRUE,LA,t,f,94%,12/4/16,t,34.0357678,-118.4313963,COZY ROOM IN WESTWOOD,null,2,60,90064,1,1
14783267,4.787491743,120,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,0%,10/6/11,f,40.70774001,-73.95112155,Cozy Apartment in Williamsburg,Williamsburg,9,93,11211,1,1
1048797,4.317488114,75,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,1/22/12,f,40.71336411,-73.96192274,Large Master Bedroom - Williamsburg,Williamsburg,167,89,11249,1,1
7771546,4.605170186,100,Apartment,Private room,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,1/23/15,t,33.982569,-118.4562174,MARINA VIEWS - FANTASTIC PLACE,Marina Del Rey,12,98,90292,1,1
19737908,5.087596335,162,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,LA,t,t,100%,1/27/15,f,34.0592089,-118.4428161,Contemporary Artist's Studio in Historic Westwood,Westwood,3,93,90024,0,1
17330389,5.991464547,400,Apartment,Entire home/apt,8,3,Real Bed,strict,TRUE,LA,t,t,100%,8/11/15,f,34.03546963,-118.6978006,"Modern 3BR Malibu Condo, Pool,Ocean",Malibu,0,null,90265,3,4
982304,6.261491684,524,Apartment,Entire home/apt,5,1,Real Bed,flexible,TRUE,Boston,t,t,0%,4/6/16,f,42.36254625,-71.1339472,Marathoners welcome - Harvard Sq,Allston-Brighton,0,null,2134,2,2
624248,4.382026635,80,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,10/14/13,t,40.68810742,-73.95850391,Sunlit Bedroom in Brooklyn (Clinton Hill/Bedstuy),Clinton Hill,9,100,11238,1,1
13616847,5.978885765,395,House,Entire home/apt,6,3,Real Bed,strict,TRUE,SF,t,t,91%,9/1/12,f,37.76498804,-122.4426176,Modern 3 Bedroom SF  View Home,The Castro,48,99,94114,3,3
13654448,4.828313737,125,House,Private room,2,1,Real Bed,moderate,TRUE,SF,t,t,90%,2/18/13,f,37.77709667,-122.4376264,Private Room at Alamo Square,Alamo Square,102,95,94117,1,1
19474011,3.610917913,37,Apartment,Private room,3,1,Real Bed,strict,TRUE,NYC,t,t,0%,2/12/12,f,40.68983559,-73.91506949,Peaceful Bushwick Pad.,Bushwick,0,null,11221,1,2
4258491,5.010635294,150,Apartment,Entire home/apt,2,1,Real Bed,moderate,FALSE,NYC,t,f,25%,3/25/12,f,40.67731029,-73.94615644,Sun-drenched Apt in 1820's Style Home,Crown Heights,3,100,11216,1,1
4879306,4.127134385,62,Apartment,Private room,2,1.5,Real Bed,moderate,TRUE,NYC,t,f,100%,7/1/16,f,40.688696,-73.94099131,Cozy Bedroom in Bedstuy,Bedford-Stuyvesant,2,100,11221,1,1
1550146,5.010635294,150,House,Entire home/apt,4,1,Real Bed,moderate,TRUE,LA,t,t,100%,8/2/13,f,34.09079448,-118.2487132,Echo Park Home,Echo Park,8,93,90026,2,2
12952172,4.634728988,103,House,Entire home/apt,6,1.5,Real Bed,moderate,FALSE,NYC,t,f,0%,5/28/17,f,40.61356645,-74.13566133,"Home & garden, near local delights + Manhattan",Westerleigh,0,null,10314,3,4
5940622,5.220355825,185,House,Entire home/apt,4,1.5,Real Bed,moderate,TRUE,DC,t,f,100%,8/6/16,f,38.90563943,-77.05883042,Chic 2 Bedroom Georgetown Row House,Georgetown,4,100,20007,2,2
21024236,5.963579344,389,Apartment,Entire home/apt,5,2,Real Bed,moderate,TRUE,Boston,t,t,96%,10/14/13,f,42.35152667,-71.06000351,"Lux 2 Bedroom Apt w/WiFi, Central Boston",Chinatown,3,100,2111,2,3
9786021,3.912023005,50,Apartment,Private room,2,2,Real Bed,strict,FALSE,LA,t,t,100%,4/30/16,f,34.09213077,-118.3551413,"A Peaceful Place, Private Room+Bath",West Hollywood,23,93,90046,1,1
15300708,5.272999559,195,Apartment,Private room,2,1,Real Bed,moderate,TRUE,SF,t,t,0%,2/20/12,f,37.78064684,-122.4051658,Luxury master bedroom in the heart of downtown SF,SoMa,2,100,94107,1,1
10175033,4.248495242,70,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,10/13/16,f,40.7128033,-73.98052949,Downtown NYC private room,Lower East Side,9,91,10002,1,1
15806332,4.828313737,125,Apartment,Shared room,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,2/15/14,f,40.77135838,-73.95433012,Enjoy a cosy bright clean studio!,Upper East Side,0,null,10075,1,1
2134400,4.406719247,82,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,8/18/14,f,34.04823027,-118.3556902,Joes Mid Wilshire Studio Apartment Sleeps Four- H7,Mid-Wilshire,51,93,90019,0,2
11927300,4.49980967,90,Apartment,Entire home/apt,2,1,Real Bed,moderate,FALSE,NYC,t,f,100%,7/14/16,f,40.67989714,-73.90576243,Cozy private studio just 3 blocks from subway,Bedford-Stuyvesant,43,92,11207,0,1
16431249,4.442651256,85,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,0%,12/15/16,f,40.78279248,-73.95265031,Upper East Side - Private Bedroom,Upper East Side,2,100,10128,1,1
12265833,5.298317367,200,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,f,0%,7/30/15,f,40.72864439,-73.98101587,Hip One Bedroom Apartment in NYC's East Village,East Village,1,100,10009,1,1
11047668,4.17438727,65,House,Private room,4,1,Real Bed,flexible,TRUE,LA,t,f,0%,9/8/14,f,34.21215398,-118.4038237,Large private room w/bath in Noho,North Hollywood,0,null,91605,1,2
9602518,4.691347882,109,Dorm,Private room,2,1,Real Bed,flexible,TRUE,SF,t,t,83%,2/4/16,t,37.7672784,-122.4223073,Room with Private Bathroom in the Mission!,Mission District,22,96,94103,1,1
4645486,6.131226489,460,House,Entire home/apt,6,2.5,Real Bed,moderate,TRUE,LA,t,t,100%,4/2/13,f,34.06128041,-118.7416889,Malibu retreat minutes from beaches,null,2,100,90265,3,3
12757706,5.953243334,385,House,Entire home/apt,6,2.5,Real Bed,strict,TRUE,SF,t,f,0%,11/10/15,f,37.75748506,-122.4471908,Villa Terrace View Home - 3BR/2.5BA,Twin Peaks,0,null,94114,3,4
14559074,5.783825182,325,Apartment,Entire home/apt,8,2,Real Bed,strict,TRUE,NYC,t,t,100%,5/7/09,f,40.77787782,-73.97708344,Central Park Bliss,Upper West Side,8,80,10023,1,2
20706278,3.36729583,29,House,Private room,1,1.5,Real Bed,flexible,FALSE,LA,t,f,70%,12/29/16,t,34.27455565,-118.4069687,home away from home,Pacoima,4,90,91331,1,1
18196542,3.688879454,40,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,0%,1/28/14,f,40.69902869,-73.91721569,Sun-drenched apartment w/ backyard,Bushwick,1,80,11237,1,1
3750257,6.214608098,500,Condominium,Entire home/apt,6,1.5,Real Bed,strict,FALSE,DC,t,t,100%,11/2/16,f,38.91474644,-77.02494782,Two-level DC Vacation Springboard w/Parking Pass!,U Street Corridor,1,100,20001,2,3
